,Country_Region,Confirmed,Deaths,Recovered,Active,Date,days_since_100,Confirmed_change,Confirmed_change_pct,Confirmed_change_7day
731,Kazakhstan,63514.0,375.0,38008.0,25131.0,2020-07-14,110,1759.0,0.028483523601327887,1779.2857142857142
732,Kyrgyzstan,11444.0,149.0,3538.0,7757.0,2020-07-14,105,0.0,0.0,452.14285714285717
733,Tajikistan,6643.0,56.0,5332.0,1255.0,2020-07-14,72,47.0,0.007125530624620957,46.857142857142854
734,Uzbekistan,14085.0,67.0,8327.0,5691.0,2020-07-14,108,494.0,0.0363475829593114,463.85714285714283
735,Armenia,33005.0,592.0,21348.0,11065.0,2020-07-15,118,515.0,0.01585103108648811,455.0
736,Azerbaijan,25672.0,326.0,16695.0,8651.0,2020-07-15,111,559.0,0.02225938756819179,536.5714285714286
737,Georgia,1004.0,15.0,873.0,116.0,2020-07-15,107,5.0,0.005005005005005003,5.857142857142857
738,Kazakhstan,65188.0,375.0,39066.0,25747.0,2020-07-15,111,1674.0,0.02635639386591926,2018.4285714285713
739,Kyrgyzstan,12282.0,165.0,3712.0,8405.0,2020-07-15,106,838.0,0.07322614470464872,490.7142857142857
740,Tajikistan,6695.0,56.0,5383.0,1256.0,2020-07-15,73,52.0,0.007827788649706457,47.285714285714285
741,Uzbekistan,14581.0,71.0,8655.0,5855.0,2020-07-15,109,496.0,0.03521476748313801,498.42857142857144
742,Armenia,33559.0,607.0,21931.0,11021.0,2020-07-16,119,554.0,0.016785335555218994,459.0
743,Azerbaijan,26165.0,334.0,17256.0,8575.0,2020-07-16,112,493.0,0.019203801807416543,528.7142857142857
744,Georgia,1006.0,15.0,883.0,108.0,2020-07-16,108,2.0,0.0019920318725099584,5.428571428571429
745,Kazakhstan,66895.0,375.0,40256.0,26264.0,2020-07-16,112,1707.0,0.026185801067681203,1735.4285714285713
746,Kyrgyzstan,12498.0,167.0,3735.0,8596.0,2020-07-16,107,216.0,0.017586712261846715,448.57142857142856
747,Tajikistan,6741.0,56.0,5431.0,1254.0,2020-07-16,74,46.0,0.006870799103808833,47.285714285714285
748,Uzbekistan,15066.0,75.0,8783.0,6208.0,2020-07-16,110,485.0,0.03326246485151918,500.2857142857143
749,Armenia,34001.0,620.0,22492.0,10889.0,2020-07-17,120,442.0,0.013170833457492703,442.57142857142856
750,Azerbaijan,26636.0,341.0,17805.0,8490.0,2020-07-17,113,471.0,0.018001146569845305,520.8571428571429
751,Georgia,1010.0,15.0,885.0,110.0,2020-07-17,109,4.0,0.003976143141153132,5.285714285714286
752,Kazakhstan,68703.0,375.0,40256.0,28072.0,2020-07-17,113,1808.0,0.027027431048658235,1749.7142857142858
753,Kyrgyzstan,13101.0,173.0,3821.0,9107.0,2020-07-17,108,603.0,0.04824771963514163,455.85714285714283
754,Tajikistan,6786.0,56.0,5483.0,1247.0,2020-07-17,75,45.0,0.006675567423231055,47.0
755,Uzbekistan,15607.0,79.0,9003.0,6525.0,2020-07-17,111,541.0,0.03590866852515595,511.42857142857144
756,Armenia,34462.0,631.0,23123.0,10708.0,2020-07-18,121,461.0,0.013558424752213138,438.57142857142856
757,Azerbaijan,27133.0,349.0,18450.0,8334.0,2020-07-18,114,497.0,0.018658957801471754,516.0
758,Georgia,1018.0,15.0,895.0,108.0,2020-07-18,110,8.0,0.007920792079207928,5.285714285714286
759,Kazakhstan,68703.0,375.0,40256.0,28072.0,2020-07-18,114,0.0,0.0,1492.857142857143
760,Kyrgyzstan,24606.0,900.0,10704.0,13002.0,2020-07-18,109,11505.0,0.8781772383787496,2028.0
761,Tajikistan,6834.0,57.0,5529.0,1248.0,2020-07-18,76,48.0,0.007073386383731117,46.857142857142854
762,Uzbekistan,16186.0,83.0,9127.0,6976.0,2020-07-18,112,579.0,0.03709873774588335,524.7142857142857
763,Armenia,34877.0,641.0,23294.0,10942.0,2020-07-19,122,415.0,0.012042249434159435,415.42857142857144
764,Azerbaijan,27521.0,354.0,18967.0,8200.0,2020-07-19,115,388.0,0.014299929974569636,497.14285714285717
765,Georgia,1028.0,15.0,899.0,114.0,2020-07-19,111,10.0,0.00982318271119853,6.0
766,Kazakhstan,71838.0,375.0,43029.0,28434.0,2020-07-19,115,3135.0,0.045631195144316905,1940.7142857142858
767,Kyrgyzstan,27143.0,1037.0,13109.0,12997.0,2020-07-19,110,2537.0,0.10310493375599439,2289.4285714285716
768,Tajikistan,6878.0,57.0,5578.0,1243.0,2020-07-19,77,44.0,0.006438396254023981,46.57142857142857
769,Uzbekistan,16752.0,87.0,9279.0,7386.0,2020-07-19,113,566.0,0.034968491288768,536.4285714285714
770,Armenia,34981.0,650.0,23502.0,10829.0,2020-07-20,123,104.0,0.0029819078475785687,404.2857142857143
771,Azerbaijan,27890.0,363.0,19490.0,8037.0,2020-07-20,116,369.0,0.013407943025326219,474.2857142857143
772,Georgia,1039.0,16.0,900.0,123.0,2020-07-20,112,11.0,0.010700389105058328,6.285714285714286
773,Kazakhstan,73468.0,585.0,43401.0,29482.0,2020-07-20,116,1630.0,0.022689941256716528,1673.2857142857142
774,Kyrgyzstan,27143.0,1037.0,13109.0,12997.0,2020-07-20,111,0.0,0.0,2242.714285714286
775,Tajikistan,6921.0,57.0,5629.0,1235.0,2020-07-20,78,43.0,0.006251817388775782,46.42857142857143
776,Uzbekistan,17149.0,90.0,9387.0,7672.0,2020-07-20,114,397.0,0.023698662846227236,508.2857142857143
777,Armenia,35254.0,662.0,24206.0,10386.0,2020-07-21,124,273.0,0.007804236585575053,394.85714285714283
778,Azerbaijan,28242.0,376.0,19939.0,7927.0,2020-07-21,117,352.0,0.01262101111509506,447.0
779,Georgia,1049.0,16.0,903.0,130.0,2020-07-21,113,10.0,0.009624639076034613,7.142857142857143
780,Kazakhstan,75153.0,585.0,46790.0,27778.0,2020-07-21,117,1685.0,0.022935155441825117,1662.7142857142858
781,Kyrgyzstan,28251.0,1079.0,14776.0,12396.0,2020-07-21,112,1108.0,0.04082083778506429,2401.0
782,Tajikistan,6967.0,57.0,5683.0,1227.0,2020-07-21,79,46.0,0.006646438375957242,46.285714285714285
783,Uzbekistan,17881.0,95.0,9521.0,8265.0,2020-07-21,115,732.0,0.042684704647501404,542.2857142857143
784,Armenia,35693.0,678.0,24766.0,10249.0,2020-07-22,125,439.0,0.01245248766097462,384.0
785,Azerbaijan,28633.0,385.0,20443.0,7805.0,2020-07-22,118,391.0,0.01384462856738189,423.0
786,Georgia,1073.0,16.0,907.0,150.0,2020-07-22,114,24.0,0.022878932316491962,9.857142857142858
787,Kazakhstan,76799.0,585.0,48220.0,27994.0,2020-07-22,118,1646.0,0.021901986613974245,1658.7142857142858
788,Kyrgyzstan,30349.0,1169.0,16791.0,12389.0,2020-07-22,113,2098.0,0.07426285795193088,2581.0
789,Tajikistan,7015.0,58.0,5741.0,1216.0,2020-07-22,80,48.0,0.006889622506100146,45.714285714285715
790,Uzbekistan,18379.0,98.0,9872.0,8409.0,2020-07-22,116,498.0,0.027850791342766135,542.5714285714286
791,Armenia,36162.0,688.0,25244.0,10230.0,2020-07-23,126,469.0,0.01313983133947838,371.85714285714283
792,Azerbaijan,28980.0,391.0,20974.0,7615.0,2020-07-23,119,347.0,0.012118883805399383,402.14285714285717
793,Georgia,1085.0,16.0,911.0,158.0,2020-07-23,115,12.0,0.011183597390493905,11.285714285714286
794,Kazakhstan,78486.0,585.0,49488.0,28413.0,2020-07-23,119,1687.0,0.02196643185458136,1655.857142857143
795,Kyrgyzstan,31247.0,1211.0,18038.0,11998.0,2020-07-23,114,898.0,0.029589113315100946,2678.4285714285716
796,Tajikistan,7060.0,58.0,5793.0,1209.0,2020-07-23,81,45.0,0.006414825374198241,45.57142857142857
797,Uzbekistan,18986.0,103.0,10149.0,8734.0,2020-07-23,117,607.0,0.03302682409271451,560.0
798,Armenia,36613.0,692.0,25734.0,10187.0,2020-07-24,127,451.0,0.012471655328798237,373.14285714285717
799,Azerbaijan,29312.0,400.0,21547.0,7365.0,2020-07-24,120,332.0,0.011456176673567908,382.2857142857143
800,Georgia,1104.0,16.0,912.0,176.0,2020-07-24,116,19.0,0.01751152073732709,13.428571428571429
801,Kazakhstan,80226.0,585.0,51260.0,28381.0,2020-07-24,120,1740.0,0.022169558902224606,1646.142857142857
802,Kyrgyzstan,31247.0,1211.0,18038.0,11998.0,2020-07-24,115,0.0,0.0,2592.285714285714
803,Tajikistan,7104.0,58.0,5851.0,1195.0,2020-07-24,82,44.0,0.006232294617563694,45.42857142857143
804,Uzbekistan,19360.0,106.0,10472.0,8782.0,2020-07-24,118,374.0,0.01969872537659323,536.1428571428571
805,Armenia,36996.0,700.0,26243.0,10053.0,2020-07-25,128,383.0,0.010460765301941954,362.0
806,Azerbaijan,29633.0,408.0,22082.0,7143.0,2020-07-25,121,321.0,0.010951146288209701,357.14285714285717
807,Georgia,1117.0,16.0,917.0,184.0,2020-07-25,117,13.0,0.011775362318840576,14.142857142857142
808,Kazakhstan,81720.0,585.0,51823.0,29312.0,2020-07-25,121,1494.0,0.01862239174332503,1859.5714285714287
809,Kyrgyzstan,32124.0,1249.0,19203.0,11672.0,2020-07-25,116,877.0,0.02806669440266263,1074.0
810,Tajikistan,7150.0,59.0,5906.0,1185.0,2020-07-25,83,46.0,0.006475225225225145,45.142857142857146
811,Uzbekistan,19952.0,111.0,10831.0,9010.0,2020-07-25,119,592.0,0.03057851239669418,538.0
812,Armenia,37317.0,705.0,26478.0,10134.0,2020-07-26,129,321.0,0.00867661368796635,348.57142857142856
813,Azerbaijan,30050.0,417.0,22684.0,6949.0,2020-07-26,122,417.0,0.01407214929301781,361.2857142857143
814,Georgia,1131.0,16.0,920.0,195.0,2020-07-26,118,14.0,0.01253357206803929,14.714285714285714
815,Kazakhstan,83122.0,585.0,52571.0,29966.0,2020-07-26,122,1402.0,0.01715614292706813,1612.0
816,Kyrgyzstan,32813.0,1277.0,20388.0,11148.0,2020-07-26,117,689.0,0.02144813846345417,810.0
817,Tajikistan,7192.0,59.0,5970.0,1163.0,2020-07-26,84,42.0,0.005874125874125946,44.857142857142854
818,Uzbekistan,20531.0,116.0,11105.0,9310.0,2020-07-26,120,579.0,0.029019647153167627,539.8571428571429
819,Armenia,37390.0,711.0,26665.0,10014.0,2020-07-27,130,73.0,0.0019562129860384303,344.14285714285717
820,Azerbaijan,30446.0,423.0,23242.0,6781.0,2020-07-27,123,396.0,0.013178036605657306,365.14285714285717
821,Georgia,1137.0,16.0,922.0,199.0,2020-07-27,119,6.0,0.0053050397877985045,14.0
822,Kazakhstan,84648.0,585.0,54404.0,29659.0,2020-07-27,123,1526.0,0.01835855730131608,1597.142857142857
823,Kyrgyzstan,33296.0,1301.0,21205.0,10790.0,2020-07-27,118,483.0,0.014719775698656123,879.0
824,Tajikistan,7235.0,60.0,6028.0,1147.0,2020-07-27,85,43.0,0.005978865406006673,44.857142857142854
825,Uzbekistan,21209.0,121.0,11674.0,9414.0,2020-07-27,121,678.0,0.03302323315961231,580.0
826,Armenia,37629.0,719.0,27357.0,9553.0,2020-07-28,131,239.0,0.006392083444771268,339.2857142857143
827,Azerbaijan,30858.0,430.0,23873.0,6555.0,2020-07-28,124,412.0,0.013532155291335446,373.7142857142857
828,Georgia,1145.0,16.0,927.0,202.0,2020-07-28,120,8.0,0.0070360598065084545,13.714285714285714
829,Kazakhstan,86192.0,793.0,56638.0,28761.0,2020-07-28,124,1544.0,0.018240241943105584,1577.0
830,Kyrgyzstan,33844.0,1329.0,22296.0,10219.0,2020-07-28,119,548.0,0.016458433445458942,799.0
831,Tajikistan,7276.0,60.0,6065.0,1151.0,2020-07-28,86,41.0,0.00566689702833445,44.142857142857146
832,Uzbekistan,21699.0,124.0,12026.0,9549.0,2020-07-28,122,490.0,0.02310339950021212,545.4285714285714
833,Armenia,37937.0,723.0,27824.0,9390.0,2020-07-29,132,308.0,0.008185176326769295,320.57142857142856
834,Azerbaijan,31221.0,438.0,24495.0,6288.0,2020-07-29,125,363.0,0.01176356212327434,369.7142857142857
835,Georgia,1155.0,17.0,929.0,209.0,2020-07-29,121,10.0,0.008733624454148492,11.714285714285714
836,Kazakhstan,87664.0,793.0,57815.0,29056.0,2020-07-29,125,1472.0,0.01707815110451083,1552.142857142857
837,Kyrgyzstan,34592.0,1347.0,22296.0,10949.0,2020-07-29,120,748.0,0.02210140645313796,606.1428571428571
838,Tajikistan,7320.0,60.0,6103.0,1157.0,2020-07-29,87,44.0,0.006047278724574001,43.57142857142857
839,Uzbekistan,22585.0,131.0,12937.0,9517.0,2020-07-29,123,886.0,0.04083137471772891,600.8571428571429
840,Armenia,38196.0,728.0,28366.0,9102.0,2020-07-30,133,259.0,0.0068271081002715395,290.57142857142856
841,Azerbaijan,31560.0,441.0,25168.0,5951.0,2020-07-30,126,339.0,0.010858076294801622,368.57142857142856
842,Georgia,1160.0,17.0,935.0,208.0,2020-07-30,122,5.0,0.0043290043290042934,10.714285714285714
843,Kazakhstan,89078.0,793.0,59517.0,28768.0,2020-07-30,126,1414.0,0.01612976820587697,1513.142857142857
844,Kyrgyzstan,35223.0,1364.0,23985.0,9874.0,2020-07-30,121,631.0,0.018241211840888116,568.0
845,Tajikistan,7366.0,60.0,6151.0,1155.0,2020-07-30,88,46.0,0.006284153005464477,43.714285714285715
846,Uzbekistan,23271.0,136.0,13680.0,9455.0,2020-07-30,124,686.0,0.030374142129732107,612.1428571428571
847,Armenia,38550.0,738.0,28997.0,8815.0,2020-07-31,134,354.0,0.009267986176562992,276.7142857142857
848,Azerbaijan,31878.0,448.0,25882.0,5548.0,2020-07-31,127,318.0,0.010076045627376518,366.57142857142856
849,Georgia,1168.0,17.0,940.0,211.0,2020-07-31,123,8.0,0.006896551724137945,9.142857142857142
850,Kazakhstan,90367.0,793.0,60825.0,28749.0,2020-07-31,127,1289.0,0.014470464087653623,1448.7142857142858
851,Kyrgyzstan,35805.0,1378.0,25037.0,9390.0,2020-07-31,122,582.0,0.016523294438293146,651.1428571428571
852,Tajikistan,7409.0,60.0,6193.0,1156.0,2020-07-31,89,43.0,0.005837632364919854,43.57142857142857
853,Uzbekistan,24009.0,141.0,14464.0,9404.0,2020-07-31,125,738.0,0.031713291220832884,664.1428571428571
854,Armenia,38841.0,749.0,29557.0,8535.0,2020-08-01,135,291.0,0.007548638132295782,263.57142857142856
855,Azerbaijan,32157.0,454.0,26474.0,5229.0,2020-08-01,128,279.0,0.008752117447769603,360.57142857142856
856,Georgia,1171.0,17.0,947.0,207.0,2020-08-01,124,3.0,0.0025684931506848585,7.714285714285714
857,Kazakhstan,90367.0,793.0,60825.0,28749.0,2020-08-01,128,0.0,0.0,1235.2857142857142
858,Kyrgyzstan,36299.0,1397.0,26419.0,8483.0,2020-08-01,123,494.0,0.013796955732439553,596.4285714285714
859,Tajikistan,7451.0,60.0,6233.0,1158.0,2020-08-01,90,42.0,0.005668781212039509,43.0
860,Uzbekistan,24783.0,147.0,15299.0,9337.0,2020-08-01,126,774.0,0.03223791078345628,690.1428571428571
861,Armenia,39050.0,754.0,29750.0,8546.0,2020-08-02,136,209.0,0.005380911922967968,247.57142857142858
862,Azerbaijan,32443.0,462.0,27113.0,4868.0,2020-08-02,129,286.0,0.008893864477407698,341.85714285714283
863,Georgia,1177.0,17.0,955.0,205.0,2020-08-02,125,6.0,0.005123825789923098,6.571428571428571
864,Kazakhstan,92662.0,793.0,62511.0,29358.0,2020-08-02,129,2295.0,0.02539643896555166,1362.857142857143
865,Kyrgyzstan,36719.0,1409.0,27274.0,8036.0,2020-08-02,124,420.0,0.01157056668227785,558.0
866,Tajikistan,7495.0,61.0,6276.0,1158.0,2020-08-02,91,44.0,0.005905247617769449,43.285714285714285
867,Uzbekistan,25336.0,151.0,15833.0,9352.0,2020-08-02,127,553.0,0.022313682766412546,686.4285714285714
868,Armenia,39102.0,762.0,29861.0,8479.0,2020-08-03,137,52.0,0.00133162612035842,244.57142857142858
869,Azerbaijan,32684.0,468.0,27760.0,4456.0,2020-08-03,130,241.0,0.007428412908793813,319.7142857142857
870,Georgia,1179.0,17.0,959.0,203.0,2020-08-03,126,2.0,0.001699235344095218,6.0
871,Kazakhstan,93820.0,793.0,65132.0,27895.0,2020-08-03,130,1158.0,0.012497032224644489,1310.2857142857142
872,Kyrgyzstan,37129.0,1420.0,27927.0,7782.0,2020-08-03,125,410.0,0.01116588142378605,547.5714285714286
873,Tajikistan,7538.0,61.0,6317.0,1160.0,2020-08-03,92,43.0,0.005737158105403539,43.285714285714285
874,Uzbekistan,26066.0,157.0,16838.0,9071.0,2020-08-03,128,730.0,0.02881275655194182,693.8571428571429
875,Armenia,39298.0,768.0,30372.0,8158.0,2020-08-04,138,196.0,0.005012531328320913,238.42857142857142
876,Azerbaijan,32910.0,473.0,28348.0,4089.0,2020-08-04,131,226.0,0.006914698323338575,293.14285714285717
877,Georgia,1182.0,17.0,962.0,203.0,2020-08-04,127,3.0,0.0025445292620864812,5.285714285714286
878,Kazakhstan,94882.0,1058.0,67031.0,26793.0,2020-08-04,131,1062.0,0.011319548070773733,1241.4285714285713
879,Kyrgyzstan,37541.0,1427.0,28743.0,7371.0,2020-08-04,126,412.0,0.011096447520805741,528.1428571428571
880,Tajikistan,7583.0,61.0,6356.0,1166.0,2020-08-04,93,45.0,0.005969753250198995,43.857142857142854
881,Uzbekistan,27047.0,165.0,18051.0,8831.0,2020-08-04,129,981.0,0.037635233637688836,764.0
882,Armenia,39586.0,770.0,30850.0,7966.0,2020-08-05,139,288.0,0.007328617232429169,235.57142857142858
883,Azerbaijan,33103.0,476.0,28840.0,3787.0,2020-08-05,132,193.0,0.005864478881798751,268.85714285714283
884,Georgia,1197.0,17.0,974.0,206.0,2020-08-05,128,15.0,0.012690355329949332,6.0
885,Kazakhstan,95942.0,1058.0,68871.0,26013.0,2020-08-05,132,1060.0,0.011171771252713958,1182.5714285714287
886,Kyrgyzstan,38110.0,1438.0,29513.0,7159.0,2020-08-05,127,569.0,0.015156761940278596,502.57142857142856
887,Tajikistan,7625.0,61.0,6399.0,1165.0,2020-08-05,94,42.0,0.005538704998021782,43.57142857142857
888,Uzbekistan,27793.0,171.0,18783.0,8839.0,2020-08-05,130,746.0,0.027581617184900376,744.0
889,Armenia,39819.0,772.0,31556.0,7491.0,2020-08-06,140,233.0,0.005885919264386308,231.85714285714286
890,Azerbaijan,33247.0,479.0,29275.0,3493.0,2020-08-06,133,144.0,0.00435005890704776,241.0
891,Georgia,1206.0,17.0,987.0,202.0,2020-08-06,129,9.0,0.007518796992481258,6.571428571428571
892,Kazakhstan,96922.0,1058.0,70680.0,25184.0,2020-08-06,133,980.0,0.010214504596527174,1120.5714285714287
893,Kyrgyzstan,38659.0,1447.0,30099.0,7113.0,2020-08-06,128,549.0,0.014405667803726097,490.85714285714283
894,Tajikistan,7665.0,62.0,6443.0,1160.0,2020-08-06,95,40.0,0.0052459016393442415,42.714285714285715
895,Uzbekistan,28315.0,175.0,19291.0,8849.0,2020-08-06,131,522.0,0.01878170762422182,720.5714285714286
896,Armenia,39985.0,777.0,32008.0,7200.0,2020-08-07,141,166.0,0.004168864110098092,205.0
897,Azerbaijan,33376.0,483.0,29696.0,3197.0,2020-08-07,134,129.0,0.003880049327758872,214.0
898,Georgia,1213.0,17.0,994.0,202.0,2020-08-07,130,7.0,0.005804311774461057,6.428571428571429
899,Kazakhstan,97829.0,1058.0,71609.0,25162.0,2020-08-07,134,907.0,0.009358040486164176,1066.0
900,Kyrgyzstan,39162.0,1451.0,30764.0,6947.0,2020-08-07,129,503.0,0.013011200496650277,479.57142857142856
901,Tajikistan,7706.0,62.0,6484.0,1160.0,2020-08-07,96,41.0,0.005348988910632846,42.42857142857143
902,Uzbekistan,29057.0,181.0,20059.0,8817.0,2020-08-07,132,742.0,0.02620519159456114,721.1428571428571
903,Armenia,40185.0,785.0,32395.0,7005.0,2020-08-08,142,200.0,0.005001875703388725,192.0
904,Azerbaijan,33481.0,488.0,30056.0,2937.0,2020-08-08,135,105.0,0.0031459731543623803,189.14285714285714
905,Georgia,1216.0,17.0,996.0,203.0,2020-08-08,131,3.0,0.002473206924979321,6.428571428571429
906,Kazakhstan,98701.0,1058.0,72273.0,25370.0,2020-08-08,135,872.0,0.008913512353187603,1190.5714285714287
907,Kyrgyzstan,39571.0,1459.0,31062.0,7050.0,2020-08-08,130,409.0,0.010443797558858048,467.42857142857144
908,Tajikistan,7706.0,62.0,6484.0,1160.0,2020-08-08,97,0.0,0.0,36.42857142857143
909,Uzbekistan,29652.0,187.0,21006.0,8459.0,2020-08-08,133,595.0,0.020476993495543327,695.5714285714286
910,Armenia,40410.0,791.0,32520.0,7099.0,2020-08-09,143,225.0,0.005599104143336975,194.28571428571428
911,Azerbaijan,33568.0,490.0,30364.0,2714.0,2020-08-09,136,87.0,0.002598488695080725,160.71428571428572
912,Georgia,1225.0,17.0,1000.0,208.0,2020-08-09,132,9.0,0.0074013157894736725,6.857142857142857
913,Kazakhstan,99442.0,1058.0,72523.0,25861.0,2020-08-09,136,741.0,0.007507522720134441,968.5714285714286
914,Kyrgyzstan,39919.0,1468.0,31822.0,6629.0,2020-08-09,131,348.0,0.00879431907204764,457.14285714285717
915,Tajikistan,7745.0,62.0,6484.0,1199.0,2020-08-09,98,39.0,0.005060991435245299,35.714285714285715
916,Uzbekistan,30609.0,194.0,22042.0,8373.0,2020-08-09,134,957.0,0.032274382840955074,753.2857142857143
917,Armenia,40433.0,796.0,32616.0,7021.0,2020-08-10,144,23.0,0.0005691660480078298,190.14285714285714
918,Azerbaijan,33647.0,492.0,30642.0,2513.0,2020-08-10,137,79.0,0.0023534318398474863,137.57142857142858
919,Georgia,1250.0,17.0,1010.0,223.0,2020-08-10,133,25.0,0.020408163265306145,10.142857142857142
920,Kazakhstan,100164.0,1058.0,73702.0,25404.0,2020-08-10,137,722.0,0.007260513666257795,906.2857142857143
921,Kyrgyzstan,40085.0,1474.0,32126.0,6485.0,2020-08-10,132,166.0,0.004158420802124363,422.2857142857143
922,Tajikistan,7827.0,62.0,6614.0,1151.0,2020-08-10,99,82.0,0.010587475790832857,41.285714285714285
923,Uzbekistan,31304.0,200.0,22992.0,8112.0,2020-08-10,135,695.0,0.022705740141788278,748.2857142857143
924,Armenia,40593.0,803.0,33157.0,6633.0,2020-08-11,145,160.0,0.003957163702915878,185.0
925,Azerbaijan,33731.0,495.0,30856.0,2380.0,2020-08-11,138,84.0,0.0024965078610277303,117.28571428571429
926,Georgia,1264.0,17.0,1054.0,193.0,2020-08-11,134,14.0,0.011200000000000099,11.714285714285714
927,Kazakhstan,100855.0,1269.0,74677.0,24909.0,2020-08-11,138,691.0,0.006898686154706235,853.2857142857143
928,Kyrgyzstan,40455.0,1478.0,32734.0,6243.0,2020-08-11,133,370.0,0.00923038543095922,416.2857142857143
929,Tajikistan,7871.0,63.0,6653.0,1155.0,2020-08-11,100,44.0,0.005621566372812081,41.142857142857146
930,Uzbekistan,31747.0,204.0,23704.0,7839.0,2020-08-11,136,443.0,0.014151546128290393,671.4285714285714
931,Armenia,40794.0,806.0,33492.0,6496.0,2020-08-12,146,201.0,0.004951592639125035,172.57142857142858
932,Azerbaijan,33824.0,497.0,31058.0,2269.0,2020-08-12,139,93.0,0.00275710770507831,103.0
933,Georgia,1278.0,17.0,1058.0,203.0,2020-08-12,135,14.0,0.011075949367088667,11.571428571428571
934,Kazakhstan,101372.0,1269.0,76756.0,23347.0,2020-08-12,139,517.0,0.0051261712359327305,775.7142857142857
935,Kyrgyzstan,40759.0,1484.0,32997.0,6278.0,2020-08-12,134,304.0,0.007514522308738059,378.42857142857144
936,Tajikistan,7912.0,63.0,6696.0,1153.0,2020-08-12,101,41.0,0.005208995045102194,41.0
937,Uzbekistan,32654.0,211.0,25659.0,6784.0,2020-08-12,137,907.0,0.028569628626326837,694.4285714285714
938,Armenia,41023.0,809.0,33897.0,6317.0,2020-08-13,147,229.0,0.005613570623130837,172.0
939,Azerbaijan,33915.0,500.0,31269.0,2146.0,2020-08-13,140,91.0,0.002690397350993301,95.42857142857143
940,Georgia,1283.0,17.0,1068.0,198.0,2020-08-13,136,5.0,0.00391236306729259,11.0
941,Kazakhstan,101848.0,1269.0,76756.0,23823.0,2020-08-13,140,476.0,0.004695576687842706,703.7142857142857
942,Kyrgyzstan,41069.0,1487.0,33288.0,6294.0,2020-08-13,135,310.0,0.0076056821806227415,344.2857142857143
943,Tajikistan,7950.0,63.0,6741.0,1146.0,2020-08-13,102,38.0,0.004802831142568298,40.714285714285715
944,Uzbekistan,33323.0,216.0,27213.0,5894.0,2020-08-13,138,669.0,0.02048753598334052,715.4285714285714
945,Armenia,41299.0,814.0,34164.0,6321.0,2020-08-14,148,276.0,0.006727933110693973,187.71428571428572
946,Azerbaijan,34018.0,504.0,31490.0,2024.0,2020-08-14,141,103.0,0.0030370042753944393,91.71428571428571
947,Georgia,1306.0,17.0,1085.0,204.0,2020-08-14,137,23.0,0.017926734216679563,13.285714285714286
948,Kazakhstan,102287.0,1269.0,80716.0,20302.0,2020-08-14,141,439.0,0.004310344827586299,636.8571428571429
949,Kyrgyzstan,41373.0,1491.0,33592.0,6290.0,2020-08-14,136,304.0,0.0074021768243688335,315.85714285714283
950,Tajikistan,7989.0,63.0,6777.0,1149.0,2020-08-14,103,39.0,0.004905660377358512,40.42857142857143
951,Uzbekistan,33821.0,220.0,27825.0,5776.0,2020-08-14,139,498.0,0.014944632836179306,680.5714285714286
952,Armenia,41495.0,817.0,34484.0,6194.0,2020-08-15,149,196.0,0.00474587762415557,187.14285714285714
953,Azerbaijan,34107.0,506.0,31697.0,1904.0,2020-08-15,142,89.0,0.002616261978952261,89.42857142857143
954,Georgia,1321.0,17.0,1088.0,216.0,2020-08-15,138,15.0,0.011485451761102494,15.0
955,Kazakhstan,102696.0,1269.0,81558.0,19869.0,2020-08-15,142,409.0,0.003998553090813095,570.7142857142857
956,Kyrgyzstan,41645.0,1493.0,33951.0,6201.0,2020-08-15,137,272.0,0.006574335919561136,296.2857142857143
957,Tajikistan,8029.0,64.0,6815.0,1150.0,2020-08-15,104,40.0,0.005006884466140837,46.142857142857146
958,Uzbekistan,34528.0,225.0,29328.0,4975.0,2020-08-15,140,707.0,0.020904171964164275,696.5714285714286
959,Armenia,41663.0,818.0,34584.0,6261.0,2020-08-16,150,168.0,0.004048680563923268,179.0
960,Azerbaijan,34219.0,506.0,31875.0,1838.0,2020-08-16,143,112.0,0.0032837833875742906,93.0
961,Georgia,1336.0,17.0,1088.0,231.0,2020-08-16,139,15.0,0.011355034065102299,15.857142857142858
962,Kazakhstan,103033.0,1269.0,82777.0,18987.0,2020-08-16,143,337.0,0.0032815299524810992,513.0
963,Kyrgyzstan,41856.0,1495.0,34276.0,6085.0,2020-08-16,138,211.0,0.005066634650018109,276.7142857142857
964,Tajikistan,8065.0,64.0,6855.0,1146.0,2020-08-16,105,36.0,0.004483746419230217,45.714285714285715
965,Uzbekistan,35329.0,232.0,30973.0,4124.0,2020-08-16,141,801.0,0.023198563484708057,674.2857142857143
966,Armenia,41701.0,824.0,34655.0,6222.0,2020-08-17,151,38.0,0.0009120802630631086,181.14285714285714
967,Azerbaijan,34343.0,508.0,32042.0,1793.0,2020-08-17,144,124.0,0.003623717817586636,99.42857142857143
968,Georgia,1341.0,17.0,1092.0,232.0,2020-08-17,140,5.0,0.0037425149700598404,13.0
969,Kazakhstan,103300.0,1269.0,84445.0,17586.0,2020-08-17,144,267.0,0.0025914027544573504,448.0
970,Kyrgyzstan,41991.0,1496.0,34537.0,5958.0,2020-08-17,139,135.0,0.003225344036697164,272.2857142857143
971,Tajikistan,8099.0,64.0,6897.0,1138.0,2020-08-17,106,34.0,0.0042157470551766885,38.857142857142854
