,Country_Region,Confirmed,Deaths,Recovered,Active,Date,days_since_100,Confirmed_change,Confirmed_change_pct
1186,Kyrgyzstan,43898.0,1058.0,38459.0,4381.0,2020-08-31,153,78.0,0.001780009128252047
1187,Tajikistan,8583.0,68.0,7376.0,1139.0,2020-08-31,120,67.0,0.007867543447628078
1188,Uzbekistan,41893.0,320.0,39275.0,2298.0,2020-08-31,156,469.0,0.011321938972576273
1189,Armenia,43878.0,881.0,38356.0,4641.0,2020-09-01,166,97.0,0.0022155729654416145
1190,Azerbaijan,36578.0,536.0,33977.0,2065.0,2020-09-01,159,143.0,0.0039247975847398475
1191,Georgia,1510.0,19.0,1253.0,238.0,2020-09-01,155,23.0,0.015467383994619999
1192,Kazakhstan,131596.0,1815.0,102962.0,6985.0,2020-09-01,159,923.0,0.007063433149923748
1193,Kyrgyzstan,43958.0,1059.0,38649.0,4250.0,2020-09-01,154,60.0,0.0013668048658252996
1194,Tajikistan,8619.0,68.0,7413.0,1138.0,2020-09-01,121,36.0,0.004194337644180424
1195,Uzbekistan,42127.0,323.0,39538.0,2266.0,2020-09-01,157,234.0,0.005585658701931173
1196,Armenia,44075.0,884.0,38631.0,4560.0,2020-09-02,167,197.0,0.00448972150052418
1197,Azerbaijan,36732.0,538.0,34116.0,2078.0,2020-09-02,160,154.0,0.00421018098310455
1198,Georgia,1548.0,19.0,1270.0,259.0,2020-09-02,156,38.0,0.02516556291390737
1199,Kazakhstan,131695.0,1883.0,102962.0,7073.0,2020-09-02,160,99.0,0.0007523025015958584
1200,Kyrgyzstan,44036.0,1059.0,38895.0,4082.0,2020-09-02,155,78.0,0.0017744210382637515
1201,Tajikistan,8654.0,69.0,7447.0,1138.0,2020-09-02,122,35.0,0.004060795915999504
1202,Uzbekistan,42437.0,327.0,39664.0,2446.0,2020-09-02,158,310.0,0.007358701070572238
1203,Armenia,44271.0,887.0,38855.0,4529.0,2020-09-03,168,196.0,0.004446965399886649
1204,Azerbaijan,36899.0,541.0,34264.0,2094.0,2020-09-03,161,167.0,0.004546444517042447
1205,Georgia,1568.0,19.0,1279.0,270.0,2020-09-03,157,20.0,0.012919896640826822
1206,Kazakhstan,132354.0,1889.0,104176.0,5948.0,2020-09-03,161,659.0,0.005003986483921086
1207,Kyrgyzstan,44135.0,1059.0,39174.0,3902.0,2020-09-03,156,99.0,0.0022481605958761808
1208,Tajikistan,8690.0,69.0,7482.0,1139.0,2020-09-03,123,36.0,0.00415992604575921
1209,Uzbekistan,42688.0,331.0,40081.0,2276.0,2020-09-03,159,251.0,0.005914649951693107
1210,Armenia,44461.0,891.0,39257.0,4313.0,2020-09-04,169,190.0,0.004291748548711283
1211,Azerbaijan,37031.0,543.0,34419.0,2069.0,2020-09-04,162,132.0,0.003577332719043813
1212,Georgia,1596.0,19.0,1294.0,283.0,2020-09-04,158,28.0,0.017857142857142794
1213,Kazakhstan,132924.0,1893.0,104176.0,6052.0,2020-09-04,162,570.0,0.004306632213608941
1214,Kyrgyzstan,44199.0,1060.0,39389.0,3750.0,2020-09-04,157,64.0,0.001450096295457115
1215,Tajikistan,8724.0,69.0,7515.0,1140.0,2020-09-04,124,34.0,0.003912543153049564
1216,Uzbekistan,42998.0,338.0,40392.0,2268.0,2020-09-04,160,310.0,0.00726199400299854
1217,Armenia,44649.0,895.0,39823.0,3931.0,2020-09-05,170,188.0,0.004228424911720374
1218,Azerbaijan,37192.0,545.0,34565.0,2082.0,2020-09-05,163,161.0,0.004347708676514239
1219,Georgia,1621.0,19.0,1302.0,300.0,2020-09-05,159,25.0,0.015664160401002603
1220,Kazakhstan,133028.0,1893.0,104892.0,5695.0,2020-09-05,163,104.0,0.0007824019740603205
1221,Kyrgyzstan,44293.0,1060.0,39599.0,3634.0,2020-09-05,158,94.0,0.0021267449489807966
1222,Tajikistan,8757.0,70.0,7549.0,1138.0,2020-09-05,125,33.0,0.003782668500687647
1223,Uzbekistan,43293.0,343.0,40774.0,2176.0,2020-09-05,161,295.0,0.0068607842225218985
1224,Armenia,44783.0,897.0,40089.0,3797.0,2020-09-06,171,134.0,0.003001187036663744
1225,Azerbaijan,37329.0,548.0,34705.0,2076.0,2020-09-06,164,137.0,0.003683587868358762
1226,Georgia,1650.0,19.0,1310.0,321.0,2020-09-06,160,29.0,0.017890191239975373
1227,Kazakhstan,133924.0,1901.0,105611.0,5119.0,2020-09-06,164,896.0,0.006735424121237621
1228,Kyrgyzstan,44403.0,1060.0,39826.0,3517.0,2020-09-06,159,110.0,0.002483462398121583
1229,Tajikistan,8792.0,70.0,7581.0,1141.0,2020-09-06,126,35.0,0.003996802557953538
1230,Uzbekistan,43587.0,347.0,41225.0,2015.0,2020-09-06,162,294.0,0.006790936179059015
1231,Armenia,44845.0,900.0,40121.0,3824.0,2020-09-07,172,62.0,0.0013844539222471752
1232,Azerbaijan,37418.0,551.0,34837.0,2030.0,2020-09-07,165,89.0,0.0023842053095448623
1233,Georgia,1684.0,19.0,1315.0,350.0,2020-09-07,161,34.0,0.020606060606060517
1234,Kazakhstan,134123.0,1902.0,105850.0,4944.0,2020-09-07,165,199.0,0.001485917385980029
1235,Kyrgyzstan,44458.0,1060.0,39960.0,3438.0,2020-09-07,160,55.0,0.001238655045830317
1236,Tajikistan,8824.0,70.0,7616.0,1138.0,2020-09-07,127,32.0,0.0036396724294813776
1237,Uzbekistan,43893.0,352.0,41531.0,2010.0,2020-09-07,163,306.0,0.007020441874870942
1238,Armenia,44953.0,903.0,40592.0,3458.0,2020-09-08,173,108.0,0.0024082952391570878
1239,Azerbaijan,37557.0,552.0,34965.0,2040.0,2020-09-08,166,139.0,0.0037147896734193164
1240,Georgia,1729.0,19.0,1321.0,389.0,2020-09-08,162,45.0,0.026722090261282583
1241,Kazakhstan,134203.0,1903.0,106069.0,4971.0,2020-09-08,166,80.0,0.0005964674216949462
1242,Kyrgyzstan,44487.0,1060.0,40092.0,3335.0,2020-09-08,161,29.0,0.0006523010481802594
1243,Tajikistan,8860.0,70.0,7650.0,1140.0,2020-09-08,128,36.0,0.004079782411604782
1244,Uzbekistan,44281.0,358.0,41594.0,2329.0,2020-09-08,164,388.0,0.008839678308614207
1245,Armenia,45152.0,905.0,41023.0,3224.0,2020-09-09,174,199.0,0.00442684581674202
1246,Azerbaijan,37732.0,555.0,35119.0,2058.0,2020-09-09,167,175.0,0.004659584098836378
1247,Georgia,1773.0,19.0,1325.0,429.0,2020-09-09,163,44.0,0.025448235974551814
1248,Kazakhstan,134726.0,1950.0,106424.0,4702.0,2020-09-09,167,523.0,0.0038970812873035943
1249,Kyrgyzstan,44613.0,1061.0,40336.0,3216.0,2020-09-09,162,126.0,0.0028322880841593623
1250,Tajikistan,8899.0,71.0,7683.0,1145.0,2020-09-09,129,39.0,0.00440180586907446
1251,Uzbekistan,44930.0,366.0,42212.0,2352.0,2020-09-09,165,649.0,0.014656398906980339
1252,Armenia,45326.0,906.0,41233.0,3187.0,2020-09-10,175,174.0,0.0038536498936925234
1253,Azerbaijan,37874.0,556.0,35269.0,2049.0,2020-09-10,168,142.0,0.0037633838651542906
1254,Georgia,1830.0,19.0,1334.0,477.0,2020-09-10,164,57.0,0.0321489001692048
1255,Kazakhstan,135159.0,1951.0,107014.0,4618.0,2020-09-10,168,433.0,0.003213930495969519
1256,Kyrgyzstan,44684.0,1061.0,40487.0,3136.0,2020-09-10,163,71.0,0.001591464371371476
1257,Tajikistan,8939.0,72.0,7714.0,1153.0,2020-09-10,130,40.0,0.004494887065962461
1258,Uzbekistan,45473.0,370.0,42509.0,2594.0,2020-09-10,166,543.0,0.012085466280881363
1259,Armenia,45503.0,909.0,41434.0,3160.0,2020-09-11,176,177.0,0.0039050434629130937
1260,Azerbaijan,38037.0,557.0,35440.0,2040.0,2020-09-11,169,163.0,0.004303743993240738
1261,Georgia,1917.0,19.0,1354.0,544.0,2020-09-11,165,87.0,0.04754098360655745
1262,Kazakhstan,135589.0,1952.0,107051.0,4686.0,2020-09-11,169,430.0,0.003181438158021299
1263,Kyrgyzstan,44761.0,1063.0,40631.0,3067.0,2020-09-11,164,77.0,0.0017232118879240144
1264,Tajikistan,8977.0,72.0,7747.0,1158.0,2020-09-11,131,38.0,0.004251034791363795
1265,Uzbekistan,46160.0,377.0,42857.0,2926.0,2020-09-11,167,687.0,0.015107866206320208
1266,Armenia,45675.0,911.0,41605.0,3159.0,2020-09-12,177,172.0,0.00377997055139212
1267,Azerbaijan,38172.0,559.0,35607.0,2006.0,2020-09-12,170,135.0,0.003549175802508131
1268,Georgia,2075.0,19.0,1363.0,693.0,2020-09-12,166,158.0,0.08242044861763165
1269,Kazakhstan,135964.0,1954.0,107257.0,4554.0,2020-09-12,170,375.0,0.0027657110827574716
1270,Kyrgyzstan,44828.0,1063.0,40779.0,2986.0,2020-09-12,165,67.0,0.0014968387658900184
1271,Tajikistan,9014.0,72.0,7782.0,1160.0,2020-09-12,132,37.0,0.004121644201849239
1272,Uzbekistan,46721.0,384.0,43359.0,2978.0,2020-09-12,168,561.0,0.012153379549393328
1273,Armenia,45862.0,916.0,41659.0,3287.0,2020-09-13,178,187.0,0.004094143404488326
1274,Azerbaijan,38327.0,562.0,35756.0,2009.0,2020-09-13,171,155.0,0.004060567955569638
1275,Georgia,2227.0,19.0,1369.0,839.0,2020-09-13,167,152.0,0.07325301204819268
1276,Kazakhstan,136384.0,1955.0,107269.0,4594.0,2020-09-13,171,420.0,0.003089052984613483
1277,Kyrgyzstan,44881.0,1063.0,40922.0,2896.0,2020-09-13,166,53.0,0.0011822967787988858
1278,Tajikistan,9049.0,72.0,7816.0,1161.0,2020-09-13,133,35.0,0.0038828489017084244
1279,Uzbekistan,47287.0,390.0,43866.0,3031.0,2020-09-13,169,566.0,0.012114466728023743
1280,Armenia,45969.0,919.0,41693.0,3357.0,2020-09-14,179,107.0,0.002333086215167146
1281,Azerbaijan,38403.0,564.0,35860.0,1979.0,2020-09-14,172,76.0,0.0019829363112167098
1282,Georgia,2392.0,19.0,1369.0,1004.0,2020-09-14,168,165.0,0.07409070498428383
1283,Kazakhstan,136513.0,1962.0,107269.0,4659.0,2020-09-14,172,129.0,0.0009458587517596762
1284,Kyrgyzstan,44928.0,1063.0,41023.0,2842.0,2020-09-14,167,47.0,0.001047213743009312
1285,Tajikistan,9088.0,72.0,7853.0,1163.0,2020-09-14,134,39.0,0.0043098684937561416
1286,Uzbekistan,47836.0,396.0,44375.0,3065.0,2020-09-14,170,549.0,0.011609956224755136
1287,Armenia,46119.0,920.0,41941.0,3258.0,2020-09-15,180,150.0,0.003263068589701712
1288,Azerbaijan,38517.0,566.0,35998.0,1953.0,2020-09-15,173,114.0,0.002968518084524696
1289,Georgia,2562.0,19.0,1369.0,1174.0,2020-09-15,169,170.0,0.07107023411371238
1290,Kazakhstan,136586.0,1965.0,107909.0,4046.0,2020-09-15,173,73.0,0.0005347476064549994
1291,Kyrgyzstan,44999.0,1063.0,41103.0,2833.0,2020-09-15,168,71.0,0.001580306267806364
1292,Tajikistan,9129.0,73.0,7896.0,1160.0,2020-09-15,135,41.0,0.004511443661971759
1293,Uzbekistan,48429.0,402.0,44942.0,3085.0,2020-09-15,171,593.0,0.012396521448281739
1294,Armenia,46376.0,923.0,42069.0,3384.0,2020-09-16,181,257.0,0.005572540601487486
1295,Azerbaijan,38658.0,569.0,36149.0,1940.0,2020-09-16,174,141.0,0.0036607212399719646
1296,Georgia,2758.0,19.0,1412.0,1327.0,2020-09-16,170,196.0,0.07650273224043724
1297,Kazakhstan,137058.0,2003.0,108097.0,3930.0,2020-09-16,174,472.0,0.0034556982414011284
1298,Kyrgyzstan,45072.0,1063.0,41210.0,2799.0,2020-09-16,169,73.0,0.0016222582724061407
1299,Tajikistan,9171.0,73.0,7941.0,1157.0,2020-09-16,136,42.0,0.0046007229707525354
1300,Uzbekistan,49015.0,407.0,45422.0,3186.0,2020-09-16,172,586.0,0.012100187903941961
1301,Armenia,46671.0,925.0,42231.0,3515.0,2020-09-17,182,295.0,0.006361048818354309
1302,Azerbaijan,38777.0,571.0,36289.0,1917.0,2020-09-17,175,119.0,0.0030782761653473933
1303,Georgia,2937.0,19.0,1422.0,1496.0,2020-09-17,171,179.0,0.0649021029731689
1304,Kazakhstan,137393.0,2006.0,108252.0,3853.0,2020-09-17,175,335.0,0.002444220694888255
1305,Kyrgyzstan,45153.0,1063.0,41317.0,2773.0,2020-09-17,170,81.0,0.0017971246006389663
1306,Tajikistan,9214.0,73.0,7988.0,1153.0,2020-09-17,137,43.0,0.004688692618035173
1307,Uzbekistan,49627.0,413.0,45970.0,3244.0,2020-09-17,173,612.0,0.012485973681526152
1308,Armenia,46910.0,926.0,42369.0,3615.0,2020-09-18,183,239.0,0.005120953054359223
1309,Azerbaijan,38894.0,572.0,36424.0,1898.0,2020-09-18,176,117.0,0.003017252495035816
1310,Georgia,3119.0,19.0,1435.0,1665.0,2020-09-18,172,182.0,0.061967994552264205
1311,Kazakhstan,137713.0,2008.0,108464.0,3706.0,2020-09-18,176,320.0,0.0023290851790120914
1312,Kyrgyzstan,45244.0,1063.0,41415.0,2766.0,2020-09-18,171,91.0,0.002015369964343483
1313,Tajikistan,9259.0,73.0,8026.0,1160.0,2020-09-18,138,45.0,0.004883872368135478
1314,Uzbekistan,50253.0,419.0,46527.0,3307.0,2020-09-18,174,626.0,0.012614101194914129
1315,Armenia,47154.0,928.0,42551.0,3675.0,2020-09-19,184,244.0,0.005201449584310458
1316,Azerbaijan,39042.0,574.0,36601.0,1867.0,2020-09-19,177,148.0,0.0038052141718516452
1317,Georgia,3306.0,19.0,1481.0,1806.0,2020-09-19,173,187.0,0.05995511381853169
1318,Kazakhstan,138013.0,2009.0,108519.0,3714.0,2020-09-19,177,300.0,0.0021784435746807773
1319,Kyrgyzstan,45335.0,1063.0,41484.0,2788.0,2020-09-19,172,91.0,0.0020113164176465137
1320,Tajikistan,9303.0,73.0,8066.0,1164.0,2020-09-19,139,44.0,0.004752133059725772
1321,Uzbekistan,50992.0,427.0,47271.0,3294.0,2020-09-19,175,739.0,0.01470558971603686
1322,Armenia,47431.0,930.0,42608.0,3893.0,2020-09-20,185,277.0,0.005874369088518572
1323,Azerbaijan,39188.0,575.0,36755.0,1858.0,2020-09-20,178,146.0,0.003739562522411699
1324,Georgia,3502.0,19.0,1494.0,1989.0,2020-09-20,174,196.0,0.05928614640048391
1325,Kazakhstan,138348.0,2014.0,108583.0,3695.0,2020-09-20,178,335.0,0.0024273075724750015
1326,Kyrgyzstan,45335.0,1063.0,41484.0,2788.0,2020-09-20,173,0.0,0.0
1327,Tajikistan,9346.0,73.0,8108.0,1165.0,2020-09-20,140,43.0,0.004622164893045344
1328,Uzbekistan,51640.0,433.0,47932.0,3275.0,2020-09-20,176,648.0,0.012707875745215036
1329,Armenia,47552.0,936.0,42637.0,3979.0,2020-09-21,186,121.0,0.002551074191984082
1330,Azerbaijan,39280.0,576.0,36836.0,1868.0,2020-09-21,179,92.0,0.0023476574461569477
1331,Georgia,3695.0,20.0,1534.0,2141.0,2020-09-21,175,193.0,0.05511136493432334
1332,Kazakhstan,138455.0,2015.0,108706.0,3639.0,2020-09-21,179,107.0,0.0007734119755977709
1333,Kyrgyzstan,45471.0,1063.0,41682.0,2726.0,2020-09-21,174,136.0,0.0029998897099370314
1334,Tajikistan,9388.0,73.0,8152.0,1163.0,2020-09-21,141,42.0,0.004493901134175138
1335,Uzbekistan,52070.0,437.0,48369.0,3264.0,2020-09-21,177,430.0,0.008326878388845937
1336,Armenia,47667.0,938.0,42676.0,4053.0,2020-09-22,187,115.0,0.0024184051144011676
1337,Azerbaijan,39378.0,578.0,36949.0,1851.0,2020-09-22,180,98.0,0.0024949083503054137
1338,Georgia,3913.0,23.0,1574.0,2316.0,2020-09-22,176,218.0,0.05899864682002698
1339,Kazakhstan,138542.0,2016.0,108706.0,3687.0,2020-09-22,180,87.0,0.0006283630060308631
1340,Kyrgyzstan,45542.0,1063.0,41796.0,2683.0,2020-09-22,175,71.0,0.0015614347606167644
1341,Tajikistan,9432.0,73.0,8199.0,1160.0,2020-09-22,142,44.0,0.0046868342564976295
1342,Uzbekistan,52685.0,442.0,49067.0,3176.0,2020-09-22,178,615.0,0.011811023622047223
1343,Armenia,47877.0,942.0,43026.0,3909.0,2020-09-23,188,210.0,0.004405563597457363
1344,Azerbaijan,39524.0,580.0,37122.0,1822.0,2020-09-23,181,146.0,0.003707654020011164
1345,Georgia,4140.0,25.0,1643.0,2472.0,2020-09-23,177,227.0,0.05801175568617434
1346,Kazakhstan,138982.0,2044.0,108965.0,3507.0,2020-09-23,181,440.0,0.003175932208283383
1347,Kyrgyzstan,45630.0,1063.0,41904.0,2663.0,2020-09-23,176,88.0,0.001932282288876097
1348,Tajikistan,9475.0,74.0,8244.0,1157.0,2020-09-23,143,43.0,0.00455894826123826
1349,Uzbekistan,53275.0,444.0,49649.0,3182.0,2020-09-23,179,590.0,0.011198633387112134
1350,Armenia,48251.0,945.0,43266.0,4040.0,2020-09-24,189,374.0,0.007811684107191352
1351,Azerbaijan,39686.0,581.0,37255.0,1850.0,2020-09-24,182,162.0,0.004098775427588297
1352,Georgia,4399.0,26.0,1705.0,2668.0,2020-09-24,178,259.0,0.06256038647342987
1353,Kazakhstan,139289.0,2045.0,109002.0,3531.0,2020-09-24,182,307.0,0.0022089191406080566
1354,Kyrgyzstan,45757.0,1063.0,42005.0,2689.0,2020-09-24,177,127.0,0.002783256629410369
1355,Tajikistan,9520.0,74.0,8296.0,1150.0,2020-09-24,144,45.0,0.004749340369393229
1356,Uzbekistan,53834.0,446.0,50230.0,3158.0,2020-09-24,180,559.0,0.01049272641952137
1357,Armenia,48643.0,947.0,43401.0,4295.0,2020-09-25,190,392.0,0.008124183954736797
1358,Azerbaijan,39787.0,583.0,37392.0,1812.0,2020-09-25,183,101.0,0.0025449780779116526
1359,Georgia,4664.0,27.0,1759.0,2878.0,2020-09-25,179,265.0,0.06024096385542177
1360,Kazakhstan,139581.0,2046.0,109172.0,3430.0,2020-09-25,183,292.0,0.002096360803796493
1361,Kyrgyzstan,45932.0,1063.0,42147.0,2722.0,2020-09-25,178,175.0,0.0038245514347532428
1362,Tajikistan,9562.0,74.0,8341.0,1147.0,2020-09-25,145,42.0,0.004411764705882337
1363,Uzbekistan,54392.0,449.0,50879.0,3064.0,2020-09-25,181,558.0,0.01036519671583025
1364,Armenia,49072.0,948.0,43576.0,4548.0,2020-09-26,191,429.0,0.00881935735871564
1365,Azerbaijan,39895.0,585.0,37523.0,1787.0,2020-09-26,184,108.0,0.0027144544700530293
1366,Georgia,4960.0,28.0,1819.0,3113.0,2020-09-26,180,296.0,0.06346483704974282
1367,Kazakhstan,139882.0,2046.0,129631.0,3358.0,2020-09-26,184,301.0,0.0021564539586333975
1368,Kyrgyzstan,46090.0,1063.0,42302.0,2725.0,2020-09-26,179,158.0,0.003439867630410154
1369,Tajikistan,9605.0,75.0,8385.0,1145.0,2020-09-26,146,43.0,0.004496967161681686
1370,Uzbekistan,54819.0,452.0,51322.0,3045.0,2020-09-26,182,427.0,0.007850419179290968
1371,Armenia,49400.0,951.0,43613.0,4836.0,2020-09-27,192,328.0,0.006684056080860756
1372,Azerbaijan,40023.0,586.0,37655.0,1782.0,2020-09-27,185,128.0,0.003208422108033515
1373,Georgia,5254.0,28.0,1906.0,3320.0,2020-09-27,181,294.0,0.059274193548387144
1374,Kazakhstan,140175.0,2048.0,129701.0,3340.0,2020-09-27,185,293.0,0.0020946226104858745
1375,Kyrgyzstan,46251.0,1063.0,42453.0,2735.0,2020-09-27,180,161.0,0.0034931655456715838
1376,Tajikistan,9646.0,75.0,8430.0,1141.0,2020-09-27,147,41.0,0.004268610098906889
1377,Uzbekistan,55320.0,458.0,51829.0,3033.0,2020-09-27,183,501.0,0.009139167077108379
1378,Armenia,49574.0,957.0,43665.0,4952.0,2020-09-28,193,174.0,0.003522267206477636
1379,Azerbaijan,40061.0,588.0,37725.0,1748.0,2020-09-28,186,38.0,0.0009494540639132243
1380,Georgia,5552.0,32.0,2054.0,3466.0,2020-09-28,182,298.0,0.05671869052150735
1381,Kazakhstan,140265.0,2049.0,129770.0,3329.0,2020-09-28,186,90.0,0.0006420545746388395
1382,Kyrgyzstan,46355.0,1064.0,42613.0,2678.0,2020-09-28,181,104.0,0.0022486000302697207
1383,Tajikistan,9685.0,75.0,8483.0,1127.0,2020-09-28,148,39.0,0.0040431266846361336
1384,Uzbekistan,55776.0,460.0,52324.0,2992.0,2020-09-28,184,456.0,0.008242950108459768
1385,Armenia,49901.0,958.0,43849.0,5094.0,2020-09-29,194,327.0,0.00659619962076885
1386,Azerbaijan,40119.0,590.0,37827.0,1702.0,2020-09-29,187,58.0,0.001447792117021507
1387,Georgia,5866.0,36.0,2324.0,3506.0,2020-09-29,183,314.0,0.056556195965417944
1388,Kazakhstan,140333.0,2050.0,129839.0,3309.0,2020-09-29,187,68.0,0.00048479663494105374
1389,Kyrgyzstan,46522.0,1064.0,42761.0,2697.0,2020-09-29,182,167.0,0.003602631862797967
1390,Tajikistan,9726.0,75.0,8531.0,1120.0,2020-09-29,149,41.0,0.004233350542075298
1391,Uzbekistan,56354.0,466.0,52970.0,2918.0,2020-09-29,185,578.0,0.010362880091795645
1392,Armenia,50359.0,959.0,44001.0,5399.0,2020-09-30,195,458.0,0.009178172782108529
1393,Azerbaijan,40229.0,591.0,37954.0,1684.0,2020-09-30,188,110.0,0.0027418430170242925
1394,Georgia,6192.0,39.0,3120.0,3033.0,2020-09-30,184,326.0,0.0555744971019434
1395,Kazakhstan,140707.0,2078.0,129902.0,3317.0,2020-09-30,188,374.0,0.002665089465770709
1396,Kyrgyzstan,46669.0,1064.0,42879.0,2726.0,2020-09-30,183,147.0,0.0031597953656334887
1397,Tajikistan,9769.0,76.0,8572.0,1121.0,2020-09-30,150,43.0,0.0044211392144766215
1398,Uzbekistan,56717.0,470.0,53366.0,2881.0,2020-09-30,186,363.0,0.0064414238563368365
1399,Armenia,50850.0,963.0,44219.0,5668.0,2020-10-01,196,491.0,0.00974999503564411
1400,Azerbaijan,40309.0,593.0,38068.0,1648.0,2020-10-01,189,80.0,0.001988615178105446
1401,Georgia,6640.0,41.0,3419.0,3180.0,2020-10-01,185,448.0,0.07235142118863047
1402,Kazakhstan,140958.0,2080.0,129993.0,3291.0,2020-10-01,189,251.0,0.0017838487068873032
1403,Kyrgyzstan,46841.0,1065.0,42983.0,2793.0,2020-10-01,184,172.0,0.003685530009213789
1404,Tajikistan,9811.0,77.0,8617.0,1117.0,2020-10-01,151,42.0,0.004299314157027334
1405,Uzbekistan,57190.0,471.0,53835.0,2884.0,2020-10-01,187,473.0,0.00833965125094771
1406,Armenia,51382.0,966.0,44406.0,6010.0,2020-10-02,197,532.0,0.010462143559488712
1407,Azerbaijan,40453.0,594.0,38217.0,1642.0,2020-10-02,190,144.0,0.0035724031853927585
1408,Georgia,7093.0,46.0,3714.0,3333.0,2020-10-02,186,453.0,0.06822289156626504
1409,Kazakhstan,141256.0,2082.0,130447.0,3271.0,2020-10-02,190,298.0,0.002114104910682535
1410,Kyrgyzstan,47056.0,1065.0,43137.0,2854.0,2020-10-02,185,215.0,0.004589995943724556
1411,Tajikistan,9852.0,77.0,8661.0,1114.0,2020-10-02,152,41.0,0.004178982774436957
1412,Uzbekistan,57454.0,472.0,53955.0,3027.0,2020-10-02,188,264.0,0.004616191641895417
1413,Armenia,51925.0,972.0,44583.0,6370.0,2020-10-03,198,543.0,0.010567903156747604
1414,Azerbaijan,40561.0,595.0,38354.0,1612.0,2020-10-03,191,108.0,0.0026697649123674783
1415,Georgia,7564.0,48.0,3992.0,3524.0,2020-10-03,187,471.0,0.06640349640490628
1416,Kazakhstan,141484.0,2083.0,130542.0,3247.0,2020-10-03,191,228.0,0.0016140907288892947
1417,Kyrgyzstan,47184.0,1066.0,43278.0,2840.0,2020-10-03,186,128.0,0.0027201632097926254
1418,Tajikistan,9895.0,77.0,8707.0,1111.0,2020-10-03,153,43.0,0.004364596021112499
1419,Uzbekistan,58238.0,477.0,54854.0,2907.0,2020-10-03,189,784.0,0.013645699168030045
1420,Armenia,52496.0,977.0,44672.0,6847.0,2020-10-04,199,571.0,0.01099662975445348
1421,Azerbaijan,40691.0,596.0,38496.0,1599.0,2020-10-04,192,130.0,0.003205049185177833
1422,Georgia,8118.0,50.0,4244.0,3824.0,2020-10-04,188,554.0,0.07324167107350599
1423,Kazakhstan,141748.0,2083.0,130614.0,3234.0,2020-10-04,192,264.0,0.0018659353707839443
1424,Kyrgyzstan,47428.0,1066.0,43418.0,2944.0,2020-10-04,187,244.0,0.005171244489657445
1425,Tajikistan,9935.0,78.0,8749.0,1108.0,2020-10-04,154,40.0,0.004042445679636186
1426,Uzbekistan,58612.0,480.0,55281.0,2851.0,2020-10-04,190,374.0,0.006421923829801779
1427,Armenia,52677.0,984.0,44710.0,6983.0,2020-10-05,200,181.0,0.003447881743370962
1428,Azerbaijan,40788.0,598.0,38587.0,1603.0,2020-10-05,193,97.0,0.0023838195178293997
1429,Georgia,8696.0,54.0,4619.0,4023.0,2020-10-05,189,578.0,0.07119980290711991
1430,Kazakhstan,141844.0,2085.0,130874.0,3204.0,2020-10-05,193,96.0,0.0006772582329204191
1431,Kyrgyzstan,47635.0,1066.0,43521.0,3048.0,2020-10-05,188,207.0,0.004364510415788114
1432,Tajikistan,9974.0,78.0,8794.0,1102.0,2020-10-05,155,39.0,0.003925515853044681
1433,Uzbekistan,58946.0,485.0,55633.0,2828.0,2020-10-05,191,334.0,0.005698491776428005
1434,Armenia,53083.0,990.0,44932.0,7161.0,2020-10-06,201,406.0,0.007707348558194216
1435,Azerbaijan,40931.0,600.0,38713.0,1618.0,2020-10-06,194,143.0,0.003505933117583515
1436,Georgia,9245.0,58.0,4887.0,4300.0,2020-10-06,190,549.0,0.06313247470101202
1437,Kazakhstan,141904.0,2085.0,130972.0,3151.0,2020-10-06,194,60.0,0.0004229999153999575
1438,Kyrgyzstan,47799.0,1066.0,43644.0,3089.0,2020-10-06,189,164.0,0.0034428466463733987
1439,Tajikistan,10014.0,78.0,8837.0,1099.0,2020-10-06,156,40.0,0.004010427110487269
1440,Uzbekistan,59343.0,489.0,56058.0,2796.0,2020-10-06,192,397.0,0.006734977776269746
1441,Armenia,53755.0,995.0,45110.0,7650.0,2020-10-07,202,672.0,0.012659420153344758
1442,Azerbaijan,41113.0,602.0,38858.0,1653.0,2020-10-07,195,182.0,0.00444650753707454
1443,Georgia,9753.0,63.0,5235.0,4455.0,2020-10-07,191,508.0,0.05494862087614938
1444,Kazakhstan,142239.0,2107.0,131111.0,3104.0,2020-10-07,195,335.0,0.002360750930206379
1445,Kyrgyzstan,48097.0,1069.0,43798.0,3230.0,2020-10-07,190,298.0,0.006234440051047008
1446,Tajikistan,10055.0,78.0,8876.0,1101.0,2020-10-07,157,41.0,0.004094268024765313
1447,Uzbekistan,59579.0,491.0,56165.0,2923.0,2020-10-07,193,236.0,0.003976880171208119
1448,Armenia,54473.0,1004.0,45312.0,8157.0,2020-10-08,203,718.0,0.013356897032834159
1449,Azerbaijan,41304.0,603.0,39012.0,1689.0,2020-10-08,196,191.0,0.004645732493371968
1450,Georgia,10225.0,66.0,5553.0,4606.0,2020-10-08,192,472.0,0.04839536552855539
1451,Kazakhstan,142597.0,2108.0,131330.0,3057.0,2020-10-08,196,358.0,0.0025168905855637025
1452,Kyrgyzstan,48342.0,1073.0,43957.0,3312.0,2020-10-08,191,245.0,0.005093872798719312
1453,Tajikistan,10097.0,78.0,8914.0,1105.0,2020-10-08,158,42.0,0.004177026355047131
1454,Uzbekistan,60026.0,496.0,56837.0,2693.0,2020-10-08,194,447.0,0.0075026435489014
